text_idx,google/gemma-4-E2B-it,Qwen/Qwen3.5-4B,meta-llama/Llama-3.2-3B-Instruct,ibm-granite/granite-4.1-3b,microsoft/Phi-4-mini-instruct
48,784.4189230224752,8.993029314439372,55.541784986451184,343.19909083783017,2027.2098036287703
49,2858.067571025901,7.591408266436084,65.190254697355,645.2521745283998,1047.6333633118666
50,400.83689227645493,5.106950622267025,31.70262359682681,639.9182458908892,29120.861624817102
51,68.45732744737579,2.72132468740695,20.22163773792137,5.740828487125132,33.15966376267237
52,4786.266613219433,10.231587470328083,282.1833802488301,226.27498837526534,143.10446475525038
53,2409.1201301324154,7.706131169354217,21.237707661318698,26.02082206367763,59.55766821801071
54,569.5696397857364,6.948483343119498,36.98558457574485,120.1908167956641,152.94493188202478
55,303.8087036829976,5.08929629388022,17.19188311926738,121.60770408487774,41.100688600868196
56,963.4853745111008,7.769210218647996,16.870069553159688,21.556050396658918,113.82373740247922
57,312.2347599398086,14.138461361596619,82.41122936982907,62.96419327323541,956.0531165453157
58,67.94276094003057,4.189020202007993,9.006845810951035,14.218756829391495,1998.6959944895493
59,134.82830978039937,6.281592908651749,19.040540116485417,20.827588670872835,135.74958491493888
60,20.821695237818194,1.9770405354938034,2.9410045492192323,1.4014365260531227,79.92843317789291
61,61.55665214541923,3.2245550245253027,8.973265260681977,14.600308683607267,28.014485346424383
62,121.23865560744493,5.074861773438416,25.68753291310294,51.58139320952145,39.29618024374865
63,31235.659171119496,47.60462026960417,235.12893644097213,191.32042537548742,7300.3638902747325
64,1658.8215261525283,14.23486173815967,106.58460827225721,96.11840769031512,14696.120427103073
65,216.35306645766488,5.643679364817518,16.21454919189027,10.650791439444195,40.713894940403726
66,488.7765824693412,6.239561874038448,36.94660289548486,121.39826138648053,466.0435119935362
67,147.05933480876766,5.132619045410386,17.35024213977776,17.042529513704988,92.04708534720147
68,419.1684457647724,3.103887204632915,23.266817590547564,90.81797696560164,668.2077274223416
69,2197.1152143835257,13.706345307216187,107.25288906203535,142.52181384345846,601.2524821927648
70,132.3542859032837,6.220616007644269,42.02681861180786,108.34828450213772,2128.6328273596487
71,170.3355262866172,4.498658728916114,12.650166459195368,68.87164064209632,289.37589471506516
72,475.6119447709709,4.504557940482725,9.94022930979212,64.65090193223236,193.90665814986693
73,592.8783660155412,8.76688788302772,71.90287416477244,111.71254744034972,234.7256571075214
74,13609.57595504463,25.51533762930147,75.5729935654428,262.4626773852565,3147.8916241918205
75,334.5452925093155,11.078437889143423,85.78287717568229,63.842540939176686,289.0249354302674
76,77.42261542337988,2.9612633731987272,11.672268164476181,76.26427978077899,50.66214600789838
77,5566.805049411748,18.260523165317704,476.75952087843683,423.5444092167634,336836.5564565971
78,178.86992384571576,3.408140939425793,9.397928047123978,27.243807827875916,199.9386059701251
79,146.2012242452335,2.65717606046506,11.980338293105548,22.31335259408552,710.4051747455505
80,342.76912434004475,5.572090724827759,24.51902387082461,57.27367374073371,207.7454899589704
81,86.16988568545463,2.683071123404722,9.894707866891114,1.6687241141733427,70.59723006879108
82,318.41095422800106,4.3705507896784175,18.856131698128767,64.17926744569641,151.5783882416877
83,2258.959499637822,11.573274535583508,39.88182535888038,650.7577760266686,2292.71851061469
84,207.05114723379012,9.641043579615804,62.286806517685186,99.43526754509513,479.90367893819104
85,8897.434512476824,11.869265089023683,504.4019212608243,134.43247276211773,1557289.2131722597
86,33292.86321948795,20.39904625875803,2026.077207552409,1148.096107290401,520608.7395392836
87,870.1982886503799,11.22812716028164,52.51002053843993,29.72424387960463,2341.866895020547
88,609.3106543136612,5.269892450406459,18.656883599789797,39.567537944373235,113.15017250035011
89,107.5478728330559,4.292313446014268,25.53294277539434,66.14878031227464,68.8067454534898
90,68.45465077391275,3.1650666542878394,6.1223647479570245,44.46196496374548,48.28169703890521
91,104.28814250049618,4.835729722307935,11.35296973746137,40.87931616882463,112.35119327198497
92,521.9589074233833,14.992767680898842,22.591036986586047,44.754448746929675,133.10547931781878
93,442.0942835243573,4.345065661915189,15.470319406950333,58.56157997827861,132.40150168139942
94,137.9257988186164,4.098890368464851,20.08825233657635,58.11635206002699,59.960848597837774
95,163.7890643103663,5.47867869263829,7.623902558578584,29.997498263522385,47.52543037418837
96,26.237388870083223,2.373408418104749,7.464844151932694,14.569023828720079,43.19551108989943
97,500.7724039455161,9.360161953635199,29.986135950058056,117.86853271284615,679.2792661626072
98,71.43444896387265,4.343024295219977,15.281006630883605,28.71938462152705,109.76925384937523
99,49.78993393528209,2.6312064122812924,7.7698492967322,57.72703306717206,144.4725057958558
100,202.21450358033906,8.613186344855102,33.789301346283196,98.33034260725232,701.4634346401974
101,870.1982886503799,11.22812716028164,52.51002053843993,29.72424387960463,2341.866895020547
102,583.4047653195233,4.408146677785991,8.915138763323366,61.80170364107131,255.93433849481528
103,216.07913014006175,5.556544542725623,47.14338771574139,42.090915116248965,1678.2599484623286
104,799.9302498127653,16.765289789090804,89.07664552096875,114.056708358087,1544.327481049891
105,327.2560441524025,8.566539552545205,18.242477509653828,207.22854168965972,636.6986355000254
106,823.0225567382171,3.393371366997276,19.23581215212766,57.055907474921916,228.78695272188824
107,30.268559089211944,4.196071743477669,9.136691989913835,8.33223304276688,75.29053195047273
108,88.94048971097847,3.831004849066744,18.164001922104976,8.706973448614368,27.518576827403844
109,49.592546082338124,2.4526821149881686,14.738509781675285,42.49314122550356,146.4390033084642
110,774.0578512972645,10.28574595034651,29.056063008740338,77.40271918913058,127.47514079860433
111,125.13532741674973,4.028407373599129,8.084474990925289,6.869304535899016,50.39453689960287
112,10.792129100568198,1.5677041123455757,2.7676549253965907,2.186513270756827,87.48371948408762
113,3372.6629649869287,11.767963798858412,174.24126543980955,231.17595500681824,8290.608497730327
114,464.293657601488,6.707067917012659,24.50038872906445,399.3410093795873,96.8272005098397
115,88.17452965950443,3.844654494820108,25.691752961040297,43.984794477752054,1371.5564612543417
116,491.08565219816694,20.233892154662858,57.35238119406324,33.50082203226873,170.3879227325794
117,609.4257197935864,5.792598998809987,14.65934687658483,411.6247106121521,546.1575388875576
118,778.5524567668081,9.00150466559392,77.58074873110189,252.3319559799533,625.4961826751048
119,221.72941487640043,5.8151797772917355,15.532431205439128,48.547553506934044,1884.3809853572277
120,512.6202572225404,19.12780938305564,117.48763607803852,257.64860013113855,408.2905703235619
121,377.51055115259476,5.03650290980539,46.127243110482326,220.2571868321365,797.6513677063234
122,566.0636305652221,5.520178866202173,22.526366984861525,87.80334199127657,110.78311461442549
123,2497.4231422505686,14.823711503466205,193.05971295599224,177.2626992250525,1281.4932378875264
124,1195.56287131237,11.294920627955657,116.92902371241281,395.0581595053946,288.29652291263557
125,180.90582449517967,6.061142782375447,16.76884763589879,60.43585333911236,150.90157280417407
126,188.1866683947032,3.7008733608100663,15.021172942351887,35.4520062726571,313.577306482724
127,262.79692060601815,4.674451148309404,20.054763972003823,34.64114981380226,24.74278085610631
128,196.37197656505253,8.724834139421388,33.18434719628245,51.50353214331947,354.70802109956276
129,4444.266837866989,20.12845652876122,111.3526060416184,310.80828443855273,1527.5856883946844
130,338.5005892537146,2.6356829112561226,41.91231630997968,27.477201870571818,53.04883285247517
131,155.16593702729597,5.147829023978129,9.080444213718128,87.46749366408994,43.686892353385375
132,218.306912446234,2.426912481894692,7.780358085822314,8.249784292824124,44.99209668018584
133,14653.701352152184,17.33353824064415,78.33861057062816,501.1894994594067,826.3994141800493
134,415.51317091415666,5.632169105080669,19.69322987861946,43.92213861590187,155.59351491995108
135,45.98888138279726,4.10402023785807,9.162550759230735,25.71766417267826,34.40765458214907
136,452.137354505922,17.364809154159953,55.758876918826864,146.45520419806883,86.27978661577737
137,1733.8222260256719,13.205106350847284,179.63722964967374,266.0373628371521,8428.397632401238
138,45.72762706718421,6.03351730130318,7.031235547415877,21.517790996789483,80.2892208519543
139,2439.9577997401448,5.096296255232704,37.415171339846424,771.6892797688351,2754.5859369156456
140,130.0049215201981,7.456499976354399,33.46416479559747,96.85375236378368,1197.4130995092096
141,179.66267178990708,4.229651484906043,11.98744696333659,2.023292790952209,28.136645844026237
142,792.2614665483783,7.531392288789704,60.706135333202155,337.8508940270487,1410.4319543776035
143,147.58113463992194,3.895881251270985,26.721623546453934,15.803583847647364,210.03863071260187
144,350.1892693077257,13.087582193811201,111.31777981730744,237.19103503077275,1068.647116447809
145,123.89963418021345,4.100443026658257,11.730740635806923,32.28947929961838,229.33799509915488
146,290.96999666831493,7.904887818662255,15.539613409379891,82.43909546613384,135.36492006077532
147,245.84004733891828,6.61848959820571,27.734784609695687,62.15617167773886,152.8836830948253
148,145.90092554819867,6.0543986938353775,21.32509499902447,36.7640271524046,197.9065732042841
149,64.67334857735526,1.9433023648750718,15.993596526920491,10.111370893790731,89.42613448417916
150,266.62383162961004,10.401141996267874,36.19885196971864,113.44996083382932,2354.447686592317
151,132.3542859032837,6.220616007644269,42.02681861180786,108.34828450213772,2128.6328273596487
152,3372.6629649869287,11.767963798858412,174.24126543980955,231.17595500681824,8290.608497730327
153,519.8967121085867,5.878947108437178,26.58948058328834,241.00013115983032,485.02955324576385
154,28.6987955227789,2.15346073941338,5.366746801917036,6.436282441156594,104.21417279488031
155,129.1520054455321,7.450816840741019,32.83769680971086,215.41639991857437,317.777390747988
156,123.28325528103689,6.165314134226863,26.727568286722487,36.16034600671783,778.3397637343534
157,674.6258553997845,7.914433788178785,23.774547593957884,249.21210171463218,320.0113049831798
158,6788.1140549419815,12.890860278128436,57.63225500214825,2009.3795736307525,1140.9032780156604
159,98.32241892869168,3.336218691957011,8.564413654875723,11.01886551363355,128.85765965850214
160,790.4128837760475,12.560505336490506,106.07561038884796,207.40954962255284,280.61279496701843
161,6511.079155884162,13.226056282414653,241.9032344121276,5179.839421289541,26353.806931271756
162,138.4429802185597,4.260358609141328,9.838038121840091,56.86065568330449,235.42376779914713
163,1504.1185350550936,6.951916764783479,26.1832285934444,48.06497903696616,2559.170177261825
164,4438.455578875242,6.069626328798039,123.88090725162546,236.55377397380946,650.3386883156833
165,59.14794723200691,4.883947621452712,6.268737536623855,25.4848054256482,27.483996175667922
166,178.76538662615536,6.851030084635564,17.661375688774864,92.86873620644674,98.12500224132411
167,204.23164721432113,6.030054381136519,23.464938448563302,44.42041959597077,9.92149842124671
168,157.41656752688283,3.4512665466648635,13.89673975384979,39.17914942690824,266.6097198904026
169,115.46226951119932,3.03120548456333,10.120301800935557,12.237656467212686,591.2995774641136
170,178.76538662615536,6.851030084635564,17.661375688774864,92.86873620644674,98.12500224132411
171,58.92184644779815,4.460827413806888,9.241148653725206,13.2979769373088,66.01785223014762
172,97.99678886561149,3.8774270400611943,9.870505023542838,50.786988996389844,74.8340716724193
173,670.7983887273442,11.805153088198029,39.39525967972533,238.49891416192463,3277.778259836838
174,549.576419296665,7.824139663806115,45.552099559485804,100.31985468687022,110.31643613428595
175,300.24302436548624,4.395833761129719,26.66660356459522,24.814849201999916,50.56513755507209
176,4438.455578875242,6.069626328798039,123.88090725162546,236.55377397380946,650.3386883156833
177,289.3196022379314,6.142459571151507,32.787878820202216,45.08823765221091,103.8945899779601
178,197.37598708609485,7.464618126147585,49.04846614087879,7.427408587883694,141.3437353716968
179,136.82204566331,5.661316858192467,19.366312167523585,15.054857218123772,84.48362847849796
180,61.55665214541923,3.2245550245253027,8.973265260681977,14.600308683607267,28.014485346424383
181,897.6514021300077,6.801718446449542,30.236880428571187,241.48165755777674,1596.2188837585916
182,163.7890643103663,5.47867869263829,7.623902558578584,29.997498263522385,47.52543037418837
183,104.60604281375902,4.62151961394018,18.14036338573654,23.54887670881403,89.21343516880643
184,71.73264048380744,6.554522082612391,39.00530722540683,325.0682648095378,347.9813929131457
185,8897.434512476824,11.869265089023683,504.4019212608243,134.43247276211773,1557289.2131722597
186,1132.3210825602685,16.928031375108176,45.424797613555036,173.49998635683485,106.88448139757165
187,488.7765824693412,6.239561874038448,36.94660289548486,121.39826138648053,466.0435119935362
188,66.3619065718181,4.757287252556074,12.6358303276426,10.582053175980455,198.74748569122605
189,42.99031612920264,2.4240528869570848,12.777713887272903,11.392598021014487,316.05872646086425
190,33292.86321948795,20.39904625875803,2026.077207552409,1148.096107290401,520608.7395392836
191,40.18297097696787,2.4582470483971024,14.80922463491519,10.386043388932958,460.40028256628256
192,56.49846914113937,4.968856961401043,6.963152681685454,74.04582528428494,283.92043441294385
193,2299.8104587639077,9.251677424148703,79.13435908636852,140.56266991888134,1359.8521815775418
194,123.89963418021345,4.100443026658257,11.730740635806923,32.28947929961838,229.33799509915488
195,110.58556509293412,4.500815635385338,29.771891230657584,31.04236985106299,430.50648476383464
196,129.3328824210829,4.993598540549218,24.5817064321226,22.984640380903095,23.177551095528973
197,16.49418411858602,2.4358985710925665,8.61079019277722,8.630737358054873,86.84787788781152
198,56.36881846429246,4.393258412759032,7.042818786158206,23.221568420255206,128.78769380710375
199,188.10762899481117,4.146929944391461,41.295338181016035,75.83069302518514,428.3425268941885
200,600.4797505583776,14.292262044922092,248.48708514914372,174.96501981983687,328.5032082228219
201,356.2709061815457,4.436948517598996,20.46608783118641,27.039323503860036,99.7310510855055
202,143.33009923564921,4.518208338675864,42.243133510960035,35.103169840546464,83.08452438167616
203,83.65534816471755,1.9784774188904664,6.39241083532151,3.222486479706759,99.46490598034764
204,202.21450358033906,8.613186344855102,33.789301346283196,98.33034260725232,701.4634346401974
205,126.76611915682939,3.714352468012615,15.863009072975574,18.29774992102835,103.74726111358834
206,117.7441625053544,1.788988180079138,20.45286866916832,20.71907420534265,115.3299340417832
207,209.58642112072417,5.689065583531742,47.97733592419354,83.05244016946514,943.0152647537918
208,129.3328824210829,4.993598540549218,24.5817064321226,22.984640380903095,23.177551095528973
209,575.0269143280776,10.546571882610346,58.22067054164753,133.69170265118234,5821.467802904544
210,2398.830913450646,11.063975624797378,133.83661925425136,301.3832186098209,36615.62018482834
211,79.62551603809814,2.194994634590293,4.645131350522016,9.017492462428564,177.50680757653274
212,129.02169689340064,3.154438867163321,14.069674682429135,10.11497800210089,27.16548182575764
213,36.69231873244165,2.6441112062690784,14.569287819084769,17.239861568512627,355.0760870043587
214,244.78167425697941,6.201026848499109,49.79946713659707,36.67820196611448,1199.3559756265652
215,1082.6235235332733,5.993494832207947,39.78604664302534,33.33975682979677,465.38729404260835
216,10.633426323080956,1.4398992143026152,8.19874437927178,2.5001449139019702,149.21251584129533
217,193.33986453996675,4.3172802090552915,8.225077737341827,11.956905015587186,36.46217163464286
218,790.773657695613,16.772774136270463,85.28191614621585,309.1578258086522,912.9650482066729
219,79.52780739410146,3.798289137342732,14.796769702243138,30.635455137643294,175.1920961647951
220,312.2347599398086,14.138461361596619,82.41122936982907,62.96419327323541,956.0531165453157
221,527.454744044866,4.49709198605941,7.606411125253773,111.14577293420922,58.183315176038
222,144.96017163883005,5.256502017240995,14.923848310571094,50.687119034007345,316.259534007153
223,7586.26329010545,5.928929583380491,381.22341755455915,232.8811283992664,1970863.4714471027
224,27.91301254142405,3.182596331070567,4.616081849920243,36.04006385806993,137.5624488796135
225,1255.6880132360063,7.199142698993658,20.736533914370305,87.0879448544587,267.86923283699156
226,83.65534816471755,1.9784774188904664,6.39241083532151,3.222486479706759,99.46490598034764
227,318.9628792159018,6.184005318115686,44.506350440940075,747.151636089629,2927.783197556246
228,126.73475115131085,3.0374284921434063,7.064673032958279,4.2285257254475495,49.15441169222514
229,238.18285414257656,3.706956028800766,14.214028543693818,16.19670266035899,159.35646755869348
230,2727.8725377113983,20.116668843580058,215.77744967697717,430.7413908520133,269.19219546763765
231,2374.6977526296832,11.0302309612398,65.20561256319613,241.70030630255283,257.3712168861121
232,175.98264121571344,7.535593424266475,23.436574821628515,39.38076962227573,95.62710222333605
233,100.47146649023915,4.361268442872502,12.944032245350533,19.71514532053218,38.974500556464285
234,141.01656060698943,4.2087913335820675,12.269126160081754,10.441357999479147,216.49981709300891
235,3619.940663956287,11.231988049455795,145.72272403470558,52.970082749761666,432.807453808213
236,1013.8702797578728,5.452268113106081,33.57687466220307,528.5126486458666,1464.7399577773056
237,1460.7085185946155,7.066451087366149,35.610691031003974,238.7042764117311,4046.006909259521
238,63.08930593671716,6.625624291456102,23.77489903077442,26.342578651002814,137.10444238866012
239,302.87863363491977,6.080197992814704,45.13299007093958,282.29441039144075,3606.223334776232
240,742.9459969797051,12.778932523136733,43.4555375806682,352.6654946541712,2564.896154420337
241,2439.9577997401448,5.096296255232704,37.415171339846424,771.6892797688351,2754.5859369156456
242,27.237975556145976,2.3564080689134466,8.247601320640412,10.903596443862488,86.25535207986866
243,917.8661052323986,8.827700770218193,43.692902664231426,182.76024958589994,253.80028058807238
244,366.9309849759417,8.293023502202358,44.45097354338561,38.46684587995941,293.8540035410231
245,196.37197656505253,8.724834139421388,33.18434719628245,51.50353214331947,354.70802109956276
246,2398.830913450646,11.063975624797378,133.83661925425136,301.3832186098209,36615.62018482834
247,674.6258553997845,7.914433788178785,23.774547593957884,249.21210171463218,320.0113049831798
248,134.82830978039937,6.281592908651749,19.040540116485417,20.827588670872835,135.74958491493888
249,94.70573653985124,4.572006547423423,2.9717376601745733,11.887795268810208,26.423917894221628
250,187.73083222473014,5.160687923260042,132.72172492054278,543.7790337498291,104.09656573148665
251,386.20394518165267,9.150127073017897,37.60147382958167,116.80497647225998,494.47186681641557
252,1032.0274143163676,7.778388344403878,25.1678968588163,33.46670204798142,27.327310875458327
253,266.62383162961004,10.401141996267874,36.19885196971864,113.44996083382932,2354.447686592317
254,491.28824919940047,9.911804734706068,53.45439748790094,29.47131354211181,294.561481554401
255,126.76611915682939,3.714352468012615,15.863009072975574,18.29774992102835,103.74726111358834
256,209.58642112072417,5.689065583531742,47.97733592419354,83.05244016946514,943.0152647537918
257,56.269535273106555,2.735051771310045,14.85750202827905,46.509688444285324,368.60132962741204
258,12.378562885879521,1.5898172669262691,9.531666759023771,2.646548372224392,132.55481648939394
259,47.207689805751805,3.0173078432650775,10.585058445719136,7.33559644894209,29.703168089295286
260,674.4859362076504,6.419881607438916,14.419954218648137,308.3602932999615,133.7803433721128
261,3789.8104994901346,14.167220512530776,18.58847227362855,2158.6307862984045,2195.8876926604803
262,104.64231189495814,6.1264430072816,13.20668691346302,47.8751601287502,72.79048590061907
263,204.23164721432113,6.030054381136519,23.464938448563302,44.42041959597077,9.92149842124671
264,81.3775817673161,4.578881759938464,12.976312893781472,153.56528789409805,51.85633101871036
265,879.8117011677293,11.432705345777123,42.8673934241253,233.6491673353578,334.43683402798945
266,2757.7269649406876,8.914649903742324,101.00851407858704,182.2448068539931,733.1809686376274
267,348.9511117204253,10.475556190944085,43.61820235068766,188.90978791118283,652.5012314196337
268,121.07250484959447,9.357923889821569,51.675410625729704,36.26008516634438,655.791369966447
269,2757.7269649406876,8.914649903742324,101.00851407858704,182.2448068539931,733.1809686376274
270,306.4162867129765,4.373757220379839,21.258077612984188,21.638009050481013,138.61340310130998
271,1790.6347607129353,9.26853382915337,30.325153890535848,269.24803822505737,719.5785787342767
272,168.34487615474458,5.321139561940372,12.512276368513245,91.81996430406,182.32694689473956
273,43.9653981900965,2.901263140379783,11.642076792118159,7.366093892320985,50.678889986709926
274,682.3018560855086,5.86198782155628,25.42323837512358,108.30355229197899,1075.4208146898986
275,54.733879724288556,3.133270435953777,12.574045488109096,4.78948866190414,18.654148189515613
276,512.6202572225404,19.12780938305564,117.48763607803852,257.64860013113855,408.2905703235619
277,361.21003732489885,10.69832456780088,177.65372193551983,76.10777739290371,2284.2167754515795
278,566.0636305652221,5.520178866202173,22.526366984861525,87.80334199127657,110.78311461442549
279,259.81006077202807,5.291453605798594,50.82801725846653,48.3492577662137,147.5348370163456
280,3769.5707532498905,9.071464128646182,89.94251825086263,83.16490811705481,648.9425429110366
281,24.52944913161238,3.579635305648644,8.302976818366622,5.320618168829161,38.12298586621203
282,190.55818128230186,3.9222224676354465,28.269730251371417,59.20590650156287,168.44460486377452
283,4145.899250832394,5.041477860951253,85.11104809102557,67.23665596788804,158.86369490722038
284,48.82580353224618,4.262957686653217,30.83432275453323,194.8589424363512,183.07354940506406
285,238.18285414257656,3.706956028800766,14.214028543693818,16.19670266035899,159.35646755869348
286,3721.598537454629,6.993693082661165,53.38557044212353,467.3865826755401,2707.5476559243475
287,132.51828784165323,1.8580941297992863,2.624824666437703,19.871658665762894,64.95421841541584
288,869.7598045382205,4.152309514904193,29.06598488991328,91.38936265488385,302.074108163142
289,915.4013842335168,8.770467016916426,29.54709332715411,42.72631905313106,285.6993769146035
290,993.4375559532396,7.011479588698611,69.79344834141116,420.67962056664487,1447.1368823380828
291,26141.539004413502,18.013897807732445,190.86901184143713,10172.659444827155,7912.025281261646
292,474.1520782867031,13.93161554564937,43.01694281677068,136.96277938953125,2456.6791098398644
293,757.721767927042,14.020537167807486,48.01122928508653,34.0252598538695,702.9889994951303
294,107.14140598514022,5.887716759955545,15.218481482215871,88.14846567932706,50.64654260568269
295,474.1520782867031,13.93161554564937,43.01694281677068,136.96277938953125,2456.6791098398644
296,96.37665532084453,5.002466006380693,8.941645248213261,31.60330969413247,108.53593724364444
297,281.39920584233545,6.61889909431813,83.62742983940882,29.75473989119339,912.6190219485875
298,107.5229009983045,2.6981268258912547,14.253499407682797,19.187177731648646,161.19070962311906
299,68.45732744737579,2.72132468740695,20.22163773792137,5.740828487125132,33.15966376267237
300,552.5000930660086,8.22177997753404,94.73491388589183,67.35458320382065,269.80092801071544
301,690.8790835727269,14.312960791640645,25.218483792341427,574.2377770145011,967.8778176258904
302,17.1180045278797,1.793712767350536,2.9827965341640894,44.30303988543364,2626.5348668561237
303,366.9309849759417,8.293023502202358,44.45097354338561,38.46684587995941,293.8540035410231
304,294.2077403232923,7.94549525166007,15.83361587987007,55.12387891230212,32.74566946765691
305,264.9071953870728,4.165307565779017,15.56507230845441,1228.5428135216591,1829.7772903817556
306,806.2910659548978,8.666409571805616,30.53473736238045,89.45880399534285,414.2703672716204
307,176.06111929231983,4.2740749652257914,11.151107712009955,31.287882042355147,28.08752364957257
308,98.96055310947314,4.246365830921126,4.496974046675004,11.683627861850685,13.310985453867527
309,269.9472439803069,4.349651616227249,11.810608981008357,22.77713580893932,140.91707764931598
310,166.9468972397659,11.151323063221115,11.773927424501613,135.27193974756008,78.69207187653286
311,282.5898959010668,5.106024118876154,37.95862619784056,34.58720216893599,66.64674091990864
312,37.09987519157601,2.133545227719877,5.869626522577018,14.791743405773763,1153.6337868548044
313,429.8326629515937,8.15039254837367,25.380662617576206,253.32366229949355,1730.5720116097732
314,27.411507731417096,1.7205558743247524,7.032394857804821,2.4805576308224175,137.83756620046879
315,39.0245342150329,2.0039430373579563,5.440766202944487,8.139465465203951,377.8592134718869
316,1553.9829290739108,14.066401098797789,119.29336284031507,406.4923141848965,691.8849267952327
317,6649.326759036476,11.418640856705064,172.10244082455617,394.45336308961123,3817.3821864311744
318,239.57981169160684,4.429264074302987,8.96667834854668,28.15424721575367,5626.009500890813
319,475.6119447709709,4.504557940482725,9.94022930979212,64.65090193223236,193.90665814986693
320,2497.4231422505686,14.823711503466205,193.05971295599224,177.2626992250525,1281.4932378875264
321,143.18937741995535,6.57863847687829,21.81091590282714,68.70887842525904,40.35907885132028
322,57.91462680467481,3.8632216697793305,21.064909811173198,21.146115260543578,691.3641847975085
323,1161.8305869454841,11.146623502943026,85.04901760183846,443.45925351293545,117237.26995977917
324,272.5710159101668,4.07665684666642,8.666488089017424,76.36446013505162,174.5133307949668
325,255.21957967520822,11.10820040647417,50.776600912951174,102.71679630003116,208.3190496351511
